spotify_id,name,popularity,streams,release_date,key,mode,duration_ms
3iRCr53b2ZOvoKMTNvBn5d,MVP (feat. G-Eazy),66,,2023-05-12,C#,Major,173948.0
3iVmzeoFR0AZrn8EYFnEsB,You Could Start A Cult,62,,2023-06-09,C,Major,200497.0
3ijPMKSNCF1sfwKPsnIrIW,Beneath Oak Trees,69,,2023-10-06,B,Major,237600.0
3iv2fmeWCSF0a1L1LWkxLr,Everything Bussin' (J.A.K. Juke Song),0,64714573,2023-05-05,C#,Major,170941.0
3ivlOgTCKS7zk1lXlZsebF,Say Too Much,62,,2023-10-13,C#,Major,193427.0
3jGAUGvmWbPe2LPc8Hon1c,One Way or Another (Hocus Pocus 2 Version),63,,2022-09-30,B,Minor,147387.0
3je6gnhMNR8KBX8POG03G1,Pasta e pizza,1,288101651,2013-02-25,D,Major,187533.0
3jhV8I9sIPXsjPs2ZOnSaf,But I Got A Beer In My Hand,72,,2023-05-05,D,Major,176427.0
3jjYErbiHnMmSgK8rD6FYW,Songs Sound Much Sadder,34,73981293,2006-01-01,F#,Minor,184400.0
3k0DJq2HdWJqnqor8NX0ac,Padam Padam,69,,2023-05-18,F,Major,166267.0
3k51Bto34GhHnfJq8rnPoI,Focused,66,,2023-04-05,D,Major,194878.0
3kQfBtkQqgN1fAMfhks8TU,Need 2,82,,2015-10-15,C#,Minor,191797.0
3kf0WdFOalKWBkCCLJo4mA,El Gordo Trae El Mando,84,255932395,2023-01-27,G,Minor,112087.0
3kfhS2L56Wj8fBcu7xE47H,Turks & Caicos (feat. 21 Savage),81,,2023-09-15,C,Major,203442.0
3kmWIej9tXjSWWYc9tPjJk,COCO LOCO,80,,2023-06-08,G,Minor,166735.0
3l7dXYtZVJLnNKq43BdyhX,Pope is a Rockstar,31,156658366,2022-02-24,E,Minor,186070.0
3lcP1anKWxdp6IRNF9vGhu,Superman's Song,45,655466831,1991-04-05,A#,Major,271600.0
3lcfs9Qjfxzy00VSVkixDv,I Gotta,68,,2023-06-30,D,Minor,173026.0
3liiZRlJxa8GeLUgWMoIeu,"Once Upon a Dream - From ""Maleficent"" / Pop Version",70,,2014-01-01,F,Major,203080.0
3mzbab4H0iZYkHggSEj0UX,Oi Balde - Ao Vivo,77,145458418,2023-02-16,D,Major,159158.0
3nNmRE0DxHC6ZaKkrpUumS,FINA,90,,2023-10-13,C#,Major,216328.0
3nbEy8DjgnfFuqr53kJl95,The Edge of the Night,16,872137015,2022-10-17,F#,Major,80399.0
3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),85,1230675890,2022-09-22,D,Major,156943.0
3nr6dW6yGOd6UX3KOpkbMZ,X ESO BB,82,,2023-08-10,C,Major,192340.0
3nsfB1vus2qaloUdcBZvDu,All Too Well (Taylor's Version),78,583687007,2021-11-12,C,Major,329160.0
3o9kpgkIcffx0iSwxhuNI2,Numb Little Bug,76,258714692,2022-01-28,G#,Minor,169238.0
3oNnzH6hmqIGIhJ1NcHlrh,CORAZÓN VACÍO,84,43857627,2023-06-22,C#,Major,160536.0
3oRW9ZGPRbLRMneQ5lwflt,Waiting On A Miracle,69,,2021-11-19,C#,Minor,161840.0
3oZ6dlSfCE9gZ55MGPJctc,’98 Braves,77,,2023-03-03,D,Major,178704.0
3pCgIUkmRHKydu9HE03QKY,Remember Me (Dúo),60,,2017-11-10,C,Major,164453.0
3pFwLE7fPvD5X8FOIjocXv,You Could Be That Girl,11,189476119,2022-02-11,,,
3pIpa33ZYgL6ZEkpBRA8BF,Every Breath You Take,62,1593270737,2020-04-17,C,Major,198058.0
3pgaGxnl2p5BJjp4hR4teB,She'll Be Coming Round the Mountain / Turkey in the Straw,21,950906471,2018-09-21,A,Major,132613.0
3pwLC1ASuOc5Aw9Ndr7Cnt,Under The Landslide (Slight Return),42,300983101,2012,,,
3qJ6bQyPFO10b9fL9NmdOE,Coral Dusk,67,,2023-09-22,G,Major,170888.0
3qfofCNp0UgwHKmgM1EJ6A,Flying Spirits.,70,,2023-10-09,G,Major,176000.0
3qnznOzVFYuDWjidDAxEV4,West Coast Weekend,62,,2023-06-08,D,Major,199626.0
3qoftcUZaUOncvIYjFSPdE,Bejeweled,84,,2022-10-21,G,Major,194166.0
3rUGC1vUpkDG9CZFHMur1t,greedy,100,,2023-09-15,F#,Minor,131872.0
3rWDp9tBPQR9z6U5YyRSK4,Midnight Rain,85,,2022-10-21,C,Major,174783.0
3rmqiQbzPDx7A8p88IRFKg,Love U Like That,76,,2023-08-04,A#,Major,211734.0
3s6nfqfT6kyLBT10vs0M4l,A Dream Is a Wish Your Heart Makes,64,,2015-01-01,E,Major,120547.0
3sLTYBYs6lJsFK84t2X7wt,Bathroom,81,,2022-10-28,D,Minor,208000.0
3sLhMSePzxSrmxluIqeoAZ,I Put a Spell On You,63,,1958,A#,Minor,144867.0
3sSfpC7N0UC5GeaqwquTMq,What Comes After Certainty,37,184706613,2019-06-14,,,
3sW3oSbzsfecv9XoUdGs7h,Enchanted (Taylor's Version),87,39578178,2023-07-07,G#,Major,353253.0
3sfDkfDlQ3GIWmeppvvYw6,Punta Cana Mini Songbook: Me Enamoro de Ella / La Bilirrubina / Buscando Visa / A Pedir Su Mano,1,133895612,2015-05-24,,,
3st8GdrmGNJFupn8bffZ19,Nobody Gets Me (Like You),48,284908316,2020-10-23,D,Major,157613.0
3svLZLhKeTi8PbFZ2fWyKF,Relaxed Soundscape for Romance and Love,0,187703102,2020-02-01,,,
3t5OV1asJHmOlf23T08CLv,Lady May,79,,2017-08-04,D#,Major,183533.0
3tGPt0nrCeaUrldkglaWFD,The forest song - Special Track (To. SOOP BYEOL),30,88092256,2022-05-30,C#,Major,249827.0
3tNMdL4qjzNHfo7rlVMESK,HONEY (ARE U COMING?),79,,2023-09-01,G,Minor,167277.0
3thB8qaxyKtLJ7ao1NpkRB,RAPTURE,78,,2022-07-01,C,Minor,164577.0
3tiJUOfAEqIrLFRQgGgdoY,Un Finde | CROSSOVER #2,86,142095275,2023-04-04,B,Major,163788.0
3uJFmluXzYedoJcvhpC1AW,Hot Shit (feat. Ye & Lil Durk),65,85924992,2022-07-01,,,
3upTB6o5YgeALHgDp3mzte,Qué Onda Perdida,82,,2023-03-30,D,Major,239637.0
3vKAQFXRh0lkJdPuS5pclq,If You Were A Song,69,,2023-04-14,E,Major,259876.0
3vcLw8QA3yCOkrj9oLSZNs,I Know - PR1SVX Edit,78,77377503,2023-03-24,B,Minor,133829.0
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,98,,2023-09-15,A,Major,137773.0
3vkQ5DAB1qQMYO4Mr9zJN6,Gimme! Gimme! Gimme! (A Man After Midnight),82,,1979,A#,Major,292613.0
3vsdSgCvepm6kroIPLa4Oz,Can't Break Up Now,70,,2023-08-18,E,Major,200133.0
3wjgPeXocinhLyPL37p70e,A Girl Worth Fighting For,63,,1998-01-01,E,Major,146053.0
3wlIAXSDtlD9iU8ysld06Z,BIPOLAR,87,,2023-09-07,A,Major,265045.0
3wmN11qXGL0HyPojvEE1D9,I Wish You Would,55,,2014-10-27,C,Major,207440.0
3wmaqSwK6zUZT8EiFiKnvE,Leaves Are Leaving,12,,2012-10-11,C,Major,30813.0
3wspfG772mi1c25JpnNOVP,Walk,64,,2022-09-16,G#,Major,166039.0
3wyzKHfvroiGn3KKBg0GvM,Whishing star,67,,2023-10-12,G#,Major,198000.0
3xFlC7hbHZdXEIVDjpCbTR,Sigue,67,106933107,2012-01-01,F,Minor,137000.0
3xHHlE7huAbj5G8wRinYEL,Rapstar - Bonus Song,27,797402345,2023-07-28,C,Major,182373.0
3xKsf9qdS1CyvXSMEid6g8,Pink + White,91,,2016-08-20,A,Major,184516.0
3xY5aYJcdvZX9xQxNd02ku,In The City,78,,2023-10-19,E,Major,176480.0
3xYJScVfxByb61dYHTwiby,Hits Different,81,,2023-05-26,F,Major,234467.0
3xdjjKMcMOFgo1eQrfbogM,Wagon Wheel,80,,2013-01-01,A,Major,298373.0
3xuOs8TPNwItkEYsApFEI2,TREINAMENTO DE FORÇA,74,,2023-07-21,D,Major,125538.0
3y88lv3Z00VqdE1DtFcpji,Flower Song,48,232896922,2023-04-13,G#,Major,82973.0
3yK6TQgWUvWpzZACUtmhuu,ステップ！ - GAME VERSION,47,229473310,2023-02-28,F#,Minor,130149.0
3yNJkriPzWjkkDAWHIAVUq,Ours (Taylor’s Version),73,,2023-07-07,C,Major,235803.0
3yjwQ2lcUGkFBJiMZxrLTw,Auntie Diaries,21,37778188,2022-05-12,,,
3yz88FVJQhwG2EqYHw3pkx,invisible string,55,,2020-07-24,E,Minor,252881.0
3z6XUommYDWPHeFhmhhT6j,Message In A Bottle (Taylor's Version) (From The Vault),74,,2021-11-12,G,Major,225960.0
3zjgjxmf1nkX3vOAXzK7oG,Luna's Song,43,55842345,2018-07-27,D,Major,122827.0
3ztpmZj6p47tlck3NVQrV7,Drommenes Verden,69,,2022-10-15,F,Major,199200.0
40LYL1Z6xgCn5cBybo5K0D,It's Quiet Uptown,64,646886885,2015-09-25,F,Major,270172.0
40gk32E7YaTFoQwDIWv2SY,Christmas Kids,79,,2010-03-14,D,Major,135693.0
40oZPpjf1ThEIiL48AsnLm,Blessing of the Mountain Spirit,17,42485571,2013-04-20,,,
41AQ9AyFhwdyDUBaHSnipa,DJ Tak Ingin Usai,5,184807630,2022-07-18,,,
41WQUSINanQHfhfKpFDsms,Used To Be Young,83,,2023-08-18,E,Major,190461.0
41cv1emXVm5Su4DWvltXa6,Something's Gonna Kill Me,72,,2023-04-14,E,Minor,183680.0
421eObjg0DTm2qajJl5OJm,Into the Unknown - Panic! At The Disco Version,67,,2019-11-15,C#,Major,189132.0
424DkevE18QJazwlljiTD4,Le Monde - From Talk to Me,79,,2023-08-04,B,Minor,134853.0
429NtPmr12aypzFH3FkN9l,Coffee,71,,2017-11-04,A,Major,126825.0
42F96Js4pPncHOqvDSTdL8,Your Mama & Me (Arthur's Song),0,445590495,2012-11-05,,,
42TtHTxWk782ZBiqyOi2d1,Dawns (feat. Maggie Rogers),84,,2023-01-27,C,Major,290892.0
42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),89,,2023-07-28,D#,Minor,191701.0
4367dXCt02KMgELPisJ2D4,HVN ON EARTH (with Kodak Black),79,,2023-08-18,C#,Major,188870.0
43AkJUxMdIG3vPTz1tj8lo,Flowers - Spanish version,24,882831184,2023-02-06,A,Minor,102648.0
43DeSV93pJPT4lCZaWZ6b1,The Boys Are Back In Town,75,1456081449,1976,G#,Major,266720.0
43DsSmYR7rk3LKnyY8wkGI,I Don't Know You,50,,2023-10-17,D,Major,224373.0
43MifzVnh8W3jJN0xqU9jR,Wasted Summers,81,,2023-07-12,C,Major,130385.0
43SoxERu5UlXAgt4Es1VQU,Porch Light,80,,2022-11-18,F#,Major,184949.0
444vevlQjTnKioLLncteGv,Something Real,74,,2023-07-28,B,Minor,205288.0
451acSEXA7pfbMKXoC6vJX,FreakyT (feat. Latto) - Remix,59,,2023-04-21,A#,Minor,149385.0
45QSxAYVRenwmZrXV1RNpq,Nordic Dusk,70,,2023-09-08,D#,Major,192000.0
45dZJ4Pu9Mxu9GSoKeuLwB,"4 Andliga sanger (4 Spiritual Songs): No. 4. Till fadershuset, till Guds stad (To the house of the Father, to God's city)",0,107255472,2005-01-01,E,Minor,222947.0
45ooWO3dKj5NLNWObG2qUY,Când dormi,55,331511413,2021-03-19,,,
461yioNnb6ovKBpL9EfHpN,Purple Heart (Interlude),4,76831876,2023-10-03,,,
463CkQjx2Zk1yXoBuierM9,Levitating (feat. DaBaby),74,797196073,2020-10-01,F#,Minor,203064.0
467uh81a8AkjzFd77ly5M0,Efecto Al Corazon,51,1047480053,2020-12-16,F#,Major,158000.0
46ewa3Cu9oEqxNnh0LRWxs,Georgia Walks,53,,2023-10-18,C,Major,247012.0
46nRFlUEo9jJiML09UILz9,If You're Happy and You Know It,68,65496046,2016-09-05,C,Major,61565.0
46s57QULU02Voy0Kup6UEb,Major Distribution,75,154863153,2022-11-04,,,
475L4j7qFaZE0jlcvrsScN,Protect Your Mind,73,,2023-03-04,B,Major,194000.0
47EkFFYRTlgatkXS0gg5FZ,Good With Me,56,,2023-08-25,A#,Major,146080.0
487gidnGcgLAOXob5gSmpl,Feliz Cumpleaños,36,601863821,2021-10-29,E,Minor,44643.0
48AJSd42lXpicsGqcgopof,X ÚLTIMA VEZ,76,349746291,2022-03-25,G,Major,192477.0
48F2xnWq3LuzYWML327Z2r,Champagne Night - From Songland,53,240661097,2020-06-12,E,Major,185070.0
48RME2XQqVXIaH54NA4pRe,The Song of the Golden Dragon,51,807015863,2012-05-09,E,Minor,549809.0
48Xp0fGOluD1NJmHOeYFg5,You Can't Make Old Friends - Duet with Dolly Parton,54,255120451,2013-10-08,D#,Major,242680.0
48rsYvIQXUAtxcmIoStOaM,ca$h $hit,73,,2023-06-16,G,Minor,131493.0
490GcZhnCvTf010A14dirs,Deep in the Water,36,229497852,2020-11-24,,,
49COPp81lGS9Hl9OwKlsKl,Polaroid,65,211372494,2018-11-09,G,Minor,193377.0
49EwpnNNoyCeATcJKI3A4G,"Clarinet Quintet in B Minor, Op. 115: II. Adagio - Più lento",23,720825549,2015-01-01,G,Major,674747.0
49NZwle2I8qI9BPsiRNjre,Salimo de Noche,73,261414174,2022-07-21,D,Major,177857.0
4A2LfnduSTsE8u0ecYROxE,You Are In Love,65,,2014-10-27,D,Major,267107.0
4A66aFlunTSo4fNcqoDUJL,200,19,58473276,2023-06-02,D#,Major,196310.0
4A8cWXxKfIL3lAyUDzXbCF,Super Gremlin,73,342779426,2021-10-30,D,Major,200548.0
4ABYxlb92WBIjHu7TIKmml,Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault),76,,2023-07-07,G,Major,306062.0
4ASA1PZyWGbuc4d9N8OAcF,Eu Gosto Assim - Ao Vivo,79,222612678,2022-09-16,C,Major,148800.0
4B8gtpBuEtU9XUizl6BK2W,WAKE UP!,78,,2022-08-05,C,Major,142940.0
4Bdpn1gSDegE9ZXOIOO0tz,Smooth Operator,60,,2023-07-06,G,Major,119250.0
4Bee3PcNdfeqO1B80dDgFn,Save Me (with Lainey Wilson),72,,2023-06-02,C,Major,237493.0
4CJEECPnzQ6f7rwLqlu08w,Rich,39,77233241,2020-01-09,B,Minor,203337.0
4CMG0ClbuYC5VuQSrM3gtu,"Sion, tu mi ojo preto - instrumental",0,176103902,2006-02-01,,,
4CkgMiMqZ5JzW9iYXSTMTL,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),77,,2021-11-12,C,Major,285107.0
4D1k6x4MXTaSnljSvAXhaf,GMFU (w/ 6arelyhuman),84,,2023-07-26,B,Major,127742.0
4D7BCuvgdJlYvlX5WlN54t,"You're On Your Own, Kid",85,348647203,2022-10-21,D,Major,194207.0
4DbTAstfy26Se9YoEuwPYt,"A Decade Under The Influence / Lightning Song - Live From Orensanz, New York, NY / 2010",23,929964809,2010-08-17,G#,Major,358280.0
4Ddtg7cMRhSO79ccygrrjp,It Gets Worse Too,0,1788326445,2020-05-14,A,Major,190983.0
4Dg3WEqGpBbSu4EKjudiwV,La Mamoncita del Insta,76,,2023-06-08,A,Minor,193193.0
4Dvkj6JhhA12EX05fT7y2e,As It Was,94,,2022-05-20,F#,Minor,167303.0
4E22XbJSOj8T2Ua6ye19Cx,More Than Words,66,,2023-03-16,A,Major,162424.0
4EEhiTd2tMLmb7v24EnmG7,"Hello There (with Lil Tracy, Corbin & Black Kray)",53,,2023-10-20,B,Major,194312.0
4EaBMhUIOfnFEbIgqCfKbi,The Phantom Of the Opera - From 'The Phantom Of The Opera' Motion Picture,67,,2004-12-10,D,Minor,216133.0
4EaQ0ouIydfeAgQUz284EF,People Pt.2 (feat. IU),76,95816024,2023-04-07,G,Minor,213995.0
4EdZ4vS0w1u53LZFatFuou,Song For Aim - Polaris Coda,0,57312735,2022-12-02,D,Major,174830.0
4EqnSq4NtwHosfAgGUlCmG,Lily's Eyes,33,411747614,1991,E,Minor,189067.0
4EuqfssnCCNYb4UrR1Un8Z,"Gol Bolinha, Gol Quadrado 2 Versão Mandela",16,11956641,2023-08-11,B,Minor,131423.0
4EzkcqltSOxYE2lstuLOFs,Pull Up (feat. 21 Savage),73,,2023-06-02,C#,Major,133000.0
4FAKtPVycI4DxoOHC01YqD,Yandel 150,84,585695368,2023-01-13,F#,Minor,216148.0
4FWbsd91QSvgr1dSWwW51e,TRUSTFALL,77,134255790,2023-01-27,G#,Major,237200.0
4Fv6wNYUixnYkj3Dgfrls8,Tumblr Girls (feat. Christoph Andersson),83,,2014-06-20,G#,Major,255680.0
4FyesJzVpA39hbYvcseO2d,Just Wanna Rock,81,,2022-10-17,B,Major,123891.0
4GnjXzJfmPcVEt0S7zIS9L,Lethal Woman,65,,2023-10-20,A,Major,126265.0
4HzqWEdAbzcVFDv0pvxV4w,Sobrio,75,513643924,2021-07-08,F,Major,201181.0
4I4fBBEhpLAHvnLhacIwdg,All Along,68,,2023-01-27,A#,Major,147857.0
4IQA6aqAK04aMkDuUPh4Gt,"Power Ballads Mix: Power Of Love, My Heart Will Go On, Without You",22,71423324,2012-02-17,,,
4IQkfUsrwXol38VV3U7t7T,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),71,,2021-11-12,D#,Major,240227.0
4IhOUkWQ7HJGJvaV5m73lH,MAMIlI (Lo-Fi),43,716591492,2022-03-29,E,Minor,106674.0
4J9SI7do4KOEsCexqEbjmR,Rockstar Knights (with Trippie Redd),55,1085685420,2020-12-11,F#,Minor,231467.0
4JdSXF2p71cr8uCY3UiJM0,Frágil,82,188933502,2023-04-07,F#,Major,160518.0
4JfjFdPcV5916X65pSL9r9,"Neil Pitches Songs: I’ll Come Running / I Got The Feelin’ (Oh No, No) / I’m A Believer - Medley",18,2594040133,2022-11-02,D,Major,108347.0
4JtLrFUg0ff2x9TsXCgx76,Lo Siento BB:/,76,775542072,2023-06-29,E,Minor,206344.0
4KGGeE7RJsgLNZmnxGFlOj,Falling Behind,82,,2022-08-26,G,Major,173640.0
4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),93,,2023-08-25,C,Major,227196.0
4Kk64VddLGXzzv3SRPVoHF,Waiting for the Trumpet to Sound,1,2204080728,2022-05-06,E,Major,144840.0
4LadsagnXZM7SEOpHjHIHA,Looking For The Hoes (Ain’t My Fault),75,,2023-06-09,B,Major,130331.0
4Le6gr7UPNgAOC1Q7FpTNJ,Acapulco Electro House Song,3,363467642,2015-05-11,D,Major,217500.0
4MEJ73SRDNLQSHpqTkdjm6,Luke Combs,52,,2023-09-15,E,Major,193888.0
4MWKhUasdUFoxsOc9w1Feq,History,50,,2023-10-20,E,Major,203130.0
4MjDJD8cW7iVeWInc2Bdyj,MONACO,97,,2023-10-13,E,Minor,267194.0
4NMNwdmbiSGlDdMha5k6ks,Kiss the Girl,59,,2023-05-26,D,Major,196587.0
4NNpKLaoOEeYi78vQDb3lB,Run - Ballad Mix,52,330881149,2016-05-02,,,
4NUmZ5svM1Bbmaz5udqUeJ,Dreaming,77,,2023-10-20,B,Minor,170253.0
4NoOME4Dhf4xgxbHDT7VGe,X SI VOLVEMOS,84,266624541,2023-02-24,C#,Minor,200120.0
4O2rRsoSPb5aN7N3tG6Y3v,Northern Attitude,77,,2022-10-14,D#,Major,267256.0
4O4PBlcFaiyHvGtIjHMw8B,G-Shit,21,236872197,2005-01-01,G,Major,225440.0
4OOA9mtwTevG39jcALusOu,Song That Might Play When You Fight Sans,56,338564981,2015-09-15,G#,Major,62000.0
4ObFZEXHQJcc8WQtqbCupZ,When Im Gone,75,226897599,2022-05-27,G#,Minor,130685.0
4Oj1fwRRrCbBlZsZzbQ3my,Currently,66,,2023-09-15,E,Major,163011.0
4OtoXQ2ySVcmudZT4jF8jH,Christmas in New York,54,1449779435,2021-11-19,C,Major,178067.0
4P7LVHDbzn7aI6wWRh5AHc,You Belong With Me (Taylor’s Version),80,,2021-05-24,F#,Major,231124.0
4P9Q0GojKVXpRTJCaL3kyy,All Of The Girls You Loved Before,84,185240616,2019-08-23,D,Major,221407.0
4PA1wK0leCjmRZlP5dQ8Lv,El Cielo,86,,2023-06-02,A#,Minor,191321.0
4PS1e8f2LvuTFgUs1Cn3ON,The Christmas Song (Merry Christmas To You),87,135723538,1962,C#,Major,192160.0
4Pqc5qu1C7SZVuWz0d1Zut,Fool's Gold,50,,2023-09-22,B,Minor,200368.0
4PrGyX4YgCT6V3YqY7XEUw,Only In My Mind,75,,2023-10-06,G#,Major,161138.0
4QShZHQERrTVI2IDzWmbzJ,Heels Over Head,56,,2023-10-06,C#,Major,194921.0
4QVghbdDaACqQeVM2VrL3f,American Horror Story (Lala Lala Song),33,133716286,2019-07-23,G,Minor,75500.0
4QwSuFs54h6NRpbNDFnX6l,Neverita,34,671365962,2023-05-12,A,Major,175090.0
4QzoBae05AxedOwsC8cqlh,Heart They Didn't Break,70,,2023-06-30,C,Major,190540.0
4R2kfaDFhslZEMJqAFNpdd,cardigan,90,,2020-07-24,C,Minor,239560.0
4RC0nyqSkuDcaaWlGojIep,Everybody Ends up Ugly,20,2159346687,2023-03-31,G,Major,176563.0
4RjLOOdis03Tfu8rpcnUBu,"WOO [Feat. PlayThatBoiZay, Chief Pound]",54,,2023-10-06,A,Minor,181999.0
4RtEiwxATP4Vko76xcFmf6,Trofeo,66,,2023-08-25,C,Minor,222333.0
4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,90,91221625,1985-02-25,G,Major,251489.0
4SSnFejRGlZikf02HLewEF,bury a friend,76,,2019-03-29,G#,Major,193143.0
4SW9gHnW8NfKOdqmh0ij45,Fruto,89,,2023-10-04,D,Minor,133969.0
4T3JcVdMphiLK94BsbLr1s,Aureole,66,,2023-03-09,B,Major,155000.0
4T9246CX4qYIaUxVFALOpQ,Thank Me (feat. Young Dolph),54,,2023-10-17,D,Major,168645.0
4TNFLwe6DhtR3Wn1JKMqMJ,Makeba,75,,2016-11-25,D,Major,248987.0
4TRjCifQWpux6KRamNuNMz,Sincerely,67,,2023-07-13,C,Major,175035.0
4Tn2llBm1g0UlWctmgPL8Z,Shut Up And Drive,72,405136812,2008-06-02,C#,Major,212280.0
4TpsQWUmkbupdxGUIvxw0O,Sand River,41,33381454,2002-01-01,,,
4U9CF27YlwHRtUGKUzhUTT,A Whole New World (End Title),60,,2019-05-22,D,Major,242956.0
4UGqAW9i7NtE5mW9xzm6yk,PUNTO 40,75,304079786,2023-01-24,C,Major,190654.0
4UMIv5jd9gK98a39BQRD9X,Kesariya,77,366599607,2022-10-06,C,Major,268165.0
4UY9CCwEvBplRAM2p6gSGk,Son Style,54,786181836,2023-07-27,E,Minor,131535.0
4UldILPVpnZO69ffK4B9aA,Tubarão Te Amo,69,116144341,2022-09-28,E,Minor,149077.0
4VmFqEEqbLReGKJQhDl9c0,All My Broken Pieces,61,,2023-10-19,B,Major,242220.0
4VsP4Dm8gsibRxB5I2hEkw,Kahani Suno 2.0,79,156777415,2022-05-31,B,Major,173638.0
4VtN4HDolfU0II9KOftqy4,Chocolate Rain,53,,2023-09-08,C,Major,162000.0
4WFeJTXNHIS2wURtwlAkhu,Time Warp,65,,1975-01-10,C#,Minor,199367.0
4WPw9shOzxaA4cWws44Xjd,Christmas at Hogwarts,57,1159176109,2001-10-30,G,Major,175533.0
4WS26ImdBwGa04bNrh17RO,Champagne Shit (feat. Latto & Quavo) - Remix,52,,2023-10-06,F,Major,177600.0
4X6F9xoYUyJh4OhnXbAZv2,This Year's Love,71,,1998-11-27,G#,Major,245533.0
4XPefX4QY9EWhrwLL528Fc,Home Team,62,,2023-04-14,C,Minor,196281.0
4Xbotg4PCLJw9cDx2dtZLK,Some Things Never Change,67,,2019-11-15,F,Major,209965.0
4Y8vb1uy9IjM2V1hqvrAid,You'll Be In My Heart,69,,1999-05-18,G#,Major,256733.0
4YQImHflXSiIMXntcwPkx8,Bongos (feat. Megan Thee Stallion),81,,2023-09-08,C,Major,175099.0
4YQgOgIElFtEvwJQ9ArWL7,FΛSHION,82,,2023-08-11,A#,Major,146531.0
4Yg2w0P29BBBMixyeNjDtj,Do They Know It's Christmas? - 1984 Version,85,481697415,1984-11-25,C,Major,222533.0
4Yrt54xR4T8PPOZ7yf9kyT,Yes I'm A Mess,71,,2023-09-29,D,Minor,164973.0
4ZAHbJMUDzknmJtE687Avz,I wanna be your slave - Instrumental,7,851070493,2022-06-15,B,Minor,169861.0
4ZGC3yb7ObpkN2rj3t7l9N,Want You Back,54,,2023-06-23,A#,Major,204107.0
4ZLyjxANuZ87aP9dJqRaik,ワンダーランドと羊の歌 - ORIGINAL,36,175399345,2011-11-14,D,Major,287787.0
4ZT0wGKwlJRjpMUuwZVy3p,Daylight,80,,2023-10-06,A#,Minor,164143.0
4ZUpTMKPYFTfJqamWFU9Zv,IDGAF (with blackbear),75,197643795,2022-05-06,F,Major,140667.0
4ZYAU4A2YBtlNdqOUtc7T2,Red Ruby Da Sleeze,76,81419389,2023-03-03,C#,Major,214445.0
4Zf7vu8xsZeqOvel5fqyEK,Slapper - Fast & Furious: Drift Tape/Phonk Vol 1,70,,2022-12-16,B,Major,67030.0
4Zj2uX6ApCFK9XzjwIhCIr,Boys Of Faith (feat. Bon Iver),73,,2023-09-21,C#,Major,170825.0
4Zx0yrZwW4uNpd1FhIrOV5,Mas Altas Que Bajadas,82,,2023-06-30,G,Minor,193333.0
4a9tbd947vo9K8Vti9JwcI,Boy With Luv (feat. Halsey),78,1065580332,2019-04-12,B,Minor,229773.0
4aYSnC64YbjMQhrhLyIvJ3,Traitors Like Us (Judas' Song),4,1230855859,2021-04-02,C,Major,244574.0
4alHo6RGd0D3OUbTPExTHN,Just What I Needed,73,2513188493,1978-06-06,E,Major,225627.0
4azq0H9PrWqWtIhFqqeZKM,KURDISH TULUM (SONGS),2,52294266,2023-04-12,G,Major,429286.0
4b1yxSdlumA8N4fEk4UOZp,The Family Madrigal,72,,2021-11-19,C#,Major,257213.0
4bARASJEokNacSYtEhoNBp,Burn It Down - Radio Edit,71,,2023-08-11,D,Major,216673.0
4bV5sf2B4hWBBd5HQ8S7KB,Nobody Like U,68,120847157,2022-03-11,A,Minor,160947.0
4bjN59DRXFRxBE1g5ne6B1,Haegeum,83,118810253,2023-04-21,G,Major,168927.0
4bw8mcDUSRWfQo63ZTYRnU,Según Quién,90,,2023-08-25,A,Major,142335.0
4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,80,863756573,2021-01-15,D,Major,169153.0
4cS2HQ6jK80vqdY9ofpztx,She Wolf,76,,2009,G,Major,188867.0
4cacyP5c3PMlfnyjpg13xW,Betty (Get Money),70,221752937,2022-06-10,,,
4d1CG5ei1E2vGbvmgf5KKv,This Love (Taylor’s Version),75,132171975,2022-05-06,E,Major,250100.0
4dAN7KcWCWx5jV6dpwtfvN,Just a Song Before I Go,61,357925728,1977-06-17,B,Minor,133960.0
4dNKAlFAjUqelFX5ganK7Y,Perfect,70,,2023-10-20,B,Minor,152160.0
4dZYpUveESOpInSlQLCXVQ,Unavene,66,,2023-05-12,G#,Major,136667.0
4daEMLSZCgZ2Mt7gNm2SRa,Flooded The Face,79,,2023-06-30,C#,Minor,192727.0
4dpyQS3snl4BsyEE3uSTwh,Fate Of The Faithful,57,298063749,2023-07-21,D,Minor,286736.0
4dtIxANFBU6CfhI9c2hf2g,Coal,82,,2023-07-27,C#,Minor,194440.0
4dyoQtmjsgoTuF4VIReyE1,Things That Go Bump In The Night,53,,2002-01-01,A,Major,204133.0
