,0,1,2
480,21N77gfWYoQDvrLvaeiQgi,map,1
481,21N77gfWYoQDvrLvaeiQgi,nalga,1
482,21N77gfWYoQDvrLvaeiQgi,talk,1
483,3USxtqRwSYz57Ewm6wWRMp,heat,13
484,3USxtqRwSYz57Ewm6wWRMp,wave,13
485,3USxtqRwSYz57Ewm6wWRMp,night,10
486,3USxtqRwSYz57Ewm6wWRMp,late,8
487,3USxtqRwSYz57Ewm6wWRMp,fakin,8
488,3USxtqRwSYz57Ewm6wWRMp,make,7
489,3USxtqRwSYz57Ewm6wWRMp,happy,7
490,3USxtqRwSYz57Ewm6wWRMp,road,5
491,3USxtqRwSYz57Ewm6wWRMp,shimmer,4
492,3USxtqRwSYz57Ewm6wWRMp,swimmin,4
493,3USxtqRwSYz57Ewm6wWRMp,mirror,3
494,3USxtqRwSYz57Ewm6wWRMp,baby,2
495,3USxtqRwSYz57Ewm6wWRMp,give,2
496,3USxtqRwSYz57Ewm6wWRMp,somethin,2
497,3USxtqRwSYz57Ewm6wWRMp,wish,1
498,4yNk9iz9WVJikRFle3XEvn,hour,5
499,4yNk9iz9WVJikRFle3XEvn,golden,4
500,4yNk9iz9WVJikRFle3XEvn,life,3
501,4yNk9iz9WVJikRFle3XEvn,love,2
502,4yNk9iz9WVJikRFle3XEvn,time,2
503,4yNk9iz9WVJikRFle3XEvn,slow,2
504,4yNk9iz9WVJikRFle3XEvn,shine,2
505,4yNk9iz9WVJikRFle3XEvn,light,2
506,4yNk9iz9WVJikRFle3XEvn,night,2
507,4yNk9iz9WVJikRFle3XEvn,skin,2
508,4yNk9iz9WVJikRFle3XEvn,glitter,2
509,4yNk9iz9WVJikRFle3XEvn,lover,2
510,4yNk9iz9WVJikRFle3XEvn,miss,1
511,4yNk9iz9WVJikRFle3XEvn,call,1
512,4yNk9iz9WVJikRFle3XEvn,radio,1
513,2QjOHCTQ1Jl3zawyYOpxh6,hand,7
514,2QjOHCTQ1Jl3zawyYOpxh6,sweater,6
515,2QjOHCTQ1Jl3zawyYOpxh6,hole,6
516,2QjOHCTQ1Jl3zawyYOpxh6,hold,5
517,2QjOHCTQ1Jl3zawyYOpxh6,away,2
518,2QjOHCTQ1Jl3zawyYOpxh6,shirt,2
519,2QjOHCTQ1Jl3zawyYOpxh6,find,2
520,2QjOHCTQ1Jl3zawyYOpxh6,touch,2
521,2QjOHCTQ1Jl3zawyYOpxh6,mind,2
522,2QjOHCTQ1Jl3zawyYOpxh6,love,2
523,2QjOHCTQ1Jl3zawyYOpxh6,place,2
524,2QjOHCTQ1Jl3zawyYOpxh6,start,2
525,2QjOHCTQ1Jl3zawyYOpxh6,cold,2
526,2QjOHCTQ1Jl3zawyYOpxh6,mouth,2
527,2QjOHCTQ1Jl3zawyYOpxh6,watch,1
528,5ZV67iTfNpW3ueMCELLiSX,rule,4
529,5ZV67iTfNpW3ueMCELLiSX,world,4
530,5ZV67iTfNpW3ueMCELLiSX,word,4
531,5ZV67iTfNpW3ueMCELLiSX,shield,3
532,5ZV67iTfNpW3ueMCELLiSX,ringin,3
533,5ZV67iTfNpW3ueMCELLiSX,cavalry,3
534,5ZV67iTfNpW3ueMCELLiSX,choir,3
535,5ZV67iTfNpW3ueMCELLiSX,singin,3
536,5ZV67iTfNpW3ueMCELLiSX,sword,3
537,5ZV67iTfNpW3ueMCELLiSX,missionarie,3
538,5ZV67iTfNpW3ueMCELLiSX,hear,3
539,5ZV67iTfNpW3ueMCELLiSX,foreign,3
540,5ZV67iTfNpW3ueMCELLiSX,field,3
541,5ZV67iTfNpW3ueMCELLiSX,reason,3
542,5ZV67iTfNpW3ueMCELLiSX,explain,3
543,2oiixB9QMIzhWaHGVlQx4g,beb,5
544,2oiixB9QMIzhWaHGVlQx4g,hacer,3
545,2oiixB9QMIzhWaHGVlQx4g,cabr,3
546,2oiixB9QMIzhWaHGVlQx4g,haga,3
547,2oiixB9QMIzhWaHGVlQx4g,esconde,3
548,2oiixB9QMIzhWaHGVlQx4g,full,2
549,2oiixB9QMIzhWaHGVlQx4g,pen,2
550,2oiixB9QMIzhWaHGVlQx4g,suelta,2
551,2oiixB9QMIzhWaHGVlQx4g,responde,2
552,2oiixB9QMIzhWaHGVlQx4g,moto,1
553,2oiixB9QMIzhWaHGVlQx4g,gasoli,1
554,2oiixB9QMIzhWaHGVlQx4g,case,1
555,2oiixB9QMIzhWaHGVlQx4g,probarte,1
556,2oiixB9QMIzhWaHGVlQx4g,white,1
557,2oiixB9QMIzhWaHGVlQx4g,ferxxo,1
558,3JvrhDOgAt6p7K8mDyZwRd,go,8
559,3JvrhDOgAt6p7K8mDyZwRd,dark,6
560,3JvrhDOgAt6p7K8mDyZwRd,word,6
561,3JvrhDOgAt6p7K8mDyZwRd,sing,6
562,3JvrhDOgAt6p7K8mDyZwRd,throat,6
563,3JvrhDOgAt6p7K8mDyZwRd,lump,6
564,3JvrhDOgAt6p7K8mDyZwRd,hand,5
565,3JvrhDOgAt6p7K8mDyZwRd,wrong,5
566,3JvrhDOgAt6p7K8mDyZwRd,song,5
567,3JvrhDOgAt6p7K8mDyZwRd,singin,5
568,3JvrhDOgAt6p7K8mDyZwRd,love,5
569,3JvrhDOgAt6p7K8mDyZwRd,leave,5
570,3JvrhDOgAt6p7K8mDyZwRd,side,5
571,3JvrhDOgAt6p7K8mDyZwRd,away,5
572,3JvrhDOgAt6p7K8mDyZwRd,quit,1
573,51FvjPEGKq2zByeeEQ43V9,pegu,9
574,51FvjPEGKq2zByeeEQ43V9,hora,5
575,51FvjPEGKq2zByeeEQ43V9,supera,4
576,51FvjPEGKq2zByeeEQ43V9,dime,3
577,51FvjPEGKq2zByeeEQ43V9,borracho,2
578,51FvjPEGKq2zByeeEQ43V9,dije,2
579,51FvjPEGKq2zByeeEQ43V9,entrando,2
580,51FvjPEGKq2zByeeEQ43V9,olvide,1
581,51FvjPEGKq2zByeeEQ43V9,olvidar,1
582,51FvjPEGKq2zByeeEQ43V9,voy,1
583,51FvjPEGKq2zByeeEQ43V9,mo,1
584,51FvjPEGKq2zByeeEQ43V9,opa,1
585,51FvjPEGKq2zByeeEQ43V9,bailando,1
586,51FvjPEGKq2zByeeEQ43V9,super,1
587,51FvjPEGKq2zByeeEQ43V9,tomando,1
588,7qEHsqek33rTcFNT9PFqLf,love,6
589,7qEHsqek33rTcFNT9PFqLf,kinda,5
590,7qEHsqek33rTcFNT9PFqLf,rug,5
591,7qEHsqek33rTcFNT9PFqLf,pull,5
592,7qEHsqek33rTcFNT9PFqLf,guard,5
593,7qEHsqek33rTcFNT9PFqLf,day,4
594,7qEHsqek33rTcFNT9PFqLf,bleed,4
595,7qEHsqek33rTcFNT9PFqLf,fear,2
596,7qEHsqek33rTcFNT9PFqLf,time,2
597,7qEHsqek33rTcFNT9PFqLf,guess,2
598,7qEHsqek33rTcFNT9PFqLf,easy,2
599,7qEHsqek33rTcFNT9PFqLf,hear,2
600,7qEHsqek33rTcFNT9PFqLf,numb,1
601,7qEHsqek33rTcFNT9PFqLf,tend,1
602,7qEHsqek33rTcFNT9PFqLf,back,1
603,4TNFLwe6DhtR3Wn1JKMqMJ,make,13
604,4TNFLwe6DhtR3Wn1JKMqMJ,dance,12
605,4TNFLwe6DhtR3Wn1JKMqMJ,body,12
606,4TNFLwe6DhtR3Wn1JKMqMJ,ehc,5
607,4TNFLwe6DhtR3Wn1JKMqMJ,ticket,1
608,4TNFLwe6DhtR3Wn1JKMqMJ,sufferation,1
609,4TNFLwe6DhtR3Wn1JKMqMJ,smile,1
610,4TNFLwe6DhtR3Wn1JKMqMJ,give,1
611,4TNFLwe6DhtR3Wn1JKMqMJ,go,1
612,4TNFLwe6DhtR3Wn1JKMqMJ,follow,1
613,4TNFLwe6DhtR3Wn1JKMqMJ,beat,1
614,4TNFLwe6DhtR3Wn1JKMqMJ,low,1
615,4TNFLwe6DhtR3Wn1JKMqMJ,jain,1
616,4TNFLwe6DhtR3Wn1JKMqMJ,liveget,1
617,4TNFLwe6DhtR3Wn1JKMqMJ,human,1
618,1Lo0QY9cvc8sUB2vnIOxDT,fast,12
619,1Lo0QY9cvc8sUB2vnIOxDT,car,10
620,1Lo0QY9cvc8sUB2vnIOxDT,feel,9
621,1Lo0QY9cvc8sUB2vnIOxDT,drive,7
622,1Lo0QY9cvc8sUB2vnIOxDT,make,4
623,1Lo0QY9cvc8sUB2vnIOxDT,live,4
624,1Lo0QY9cvc8sUB2vnIOxDT,city,4
625,1Lo0QY9cvc8sUB2vnIOxDT,leave,3
626,1Lo0QY9cvc8sUB2vnIOxDT,get,3
627,1Lo0QY9cvc8sUB2vnIOxDT,job,3
628,1Lo0QY9cvc8sUB2vnIOxDT,remember,3
629,1Lo0QY9cvc8sUB2vnIOxDT,belong,3
630,1Lo0QY9cvc8sUB2vnIOxDT,speed,3
631,1Lo0QY9cvc8sUB2vnIOxDT,drunk,3
632,1Lo0QY9cvc8sUB2vnIOxDT,light,3
633,73RbfOTJIjHzi2pcVHjeHM,thug,13
634,73RbfOTJIjHzi2pcVHjeHM,love,13
635,73RbfOTJIjHzi2pcVHjeHM,put,8
636,73RbfOTJIjHzi2pcVHjeHM,girl,7
637,73RbfOTJIjHzi2pcVHjeHM,block,7
638,73RbfOTJIjHzi2pcVHjeHM,boy,7
639,73RbfOTJIjHzi2pcVHjeHM,back,5
640,73RbfOTJIjHzi2pcVHjeHM,pick,4
641,73RbfOTJIjHzi2pcVHjeHM,gon,3
642,73RbfOTJIjHzi2pcVHjeHM,make,2
643,73RbfOTJIjHzi2pcVHjeHM,deal,2
644,73RbfOTJIjHzi2pcVHjeHM,crazy,2
645,73RbfOTJIjHzi2pcVHjeHM,angle,2
646,73RbfOTJIjHzi2pcVHjeHM,side,2
647,73RbfOTJIjHzi2pcVHjeHM,switchin,2
648,0PB0O24JqAuNdOAFVJljMS,que,4
649,0PB0O24JqAuNdOAFVJljMS,baby,3
650,0PB0O24JqAuNdOAFVJljMS,cash,3
651,0PB0O24JqAuNdOAFVJljMS,quiere,2
652,0PB0O24JqAuNdOAFVJljMS,damn,1
653,0PB0O24JqAuNdOAFVJljMS,puse,1
654,0PB0O24JqAuNdOAFVJljMS,scara,1
655,0PB0O24JqAuNdOAFVJljMS,pega,1
656,0PB0O24JqAuNdOAFVJljMS,llega,1
657,0PB0O24JqAuNdOAFVJljMS,fumando,1
658,0PB0O24JqAuNdOAFVJljMS,bacano,1
659,0PB0O24JqAuNdOAFVJljMS,cuello,1
660,0PB0O24JqAuNdOAFVJljMS,fr,1
661,0PB0O24JqAuNdOAFVJljMS,jacket,1
662,0PB0O24JqAuNdOAFVJljMS,ndote,1
663,0eFMbKCRw8KByXyWBw8WO7,embed,1
664,6GGtHZgBycCgGBUhZo81xe,dance,5
665,6GGtHZgBycCgGBUhZo81xe,eye,4
666,6GGtHZgBycCgGBUhZo81xe,fight,2
667,6GGtHZgBycCgGBUhZo81xe,stay,2
668,6GGtHZgBycCgGBUhZo81xe,clear,1
669,6GGtHZgBycCgGBUhZo81xe,matter,1
670,6GGtHZgBycCgGBUhZo81xe,dress,1
671,6GGtHZgBycCgGBUhZo81xe,red,1
672,6GGtHZgBycCgGBUhZo81xe,put,1
673,6GGtHZgBycCgGBUhZo81xe,mind,1
674,6GGtHZgBycCgGBUhZo81xe,barge,1
675,6GGtHZgBycCgGBUhZo81xe,storm,1
676,6GGtHZgBycCgGBUhZo81xe,give,1
677,6GGtHZgBycCgGBUhZo81xe,back,1
678,6GGtHZgBycCgGBUhZo81xe,fall,1
679,1Ist6PR2BZR3n2z2Y5R6S1,summertime,28
680,1Ist6PR2BZR3n2z2Y5R6S1,sadness,16
681,1Ist6PR2BZR3n2z2Y5R6S1,baby,5
682,1Ist6PR2BZR3n2z2Y5R6S1,kiss,4
683,1Ist6PR2BZR3n2z2Y5R6S1,hard,4
684,1Ist6PR2BZR3n2z2Y5R6S1,feel,4
685,1Ist6PR2BZR3n2z2Y5R6S1,want,4
686,1Ist6PR2BZR3n2z2Y5R6S1,drive,3
687,1Ist6PR2BZR3n2z2Y5R6S1,tonight,3
688,1Ist6PR2BZR3n2z2Y5R6S1,miss,2
689,1Ist6PR2BZR3n2z2Y5R6S1,feelin,2
690,1Ist6PR2BZR3n2z2Y5R6S1,scare,2
691,1Ist6PR2BZR3n2z2Y5R6S1,nothin,2
692,1Ist6PR2BZR3n2z2Y5R6S1,fire,2
693,1Ist6PR2BZR3n2z2Y5R6S1,snare,2
694,5w40ZYhbBMAlHYNDaVJIUu,chemical,5
695,5w40ZYhbBMAlHYNDaVJIUu,time,5
696,5w40ZYhbBMAlHYNDaVJIUu,get,3
697,5w40ZYhbBMAlHYNDaVJIUu,fuck,3
698,5w40ZYhbBMAlHYNDaVJIUu,break,3
699,5w40ZYhbBMAlHYNDaVJIUu,sorry,2
700,5w40ZYhbBMAlHYNDaVJIUu,army,2
701,5w40ZYhbBMAlHYNDaVJIUu,nation,2
702,5w40ZYhbBMAlHYNDaVJIUu,car,2
703,5w40ZYhbBMAlHYNDaVJIUu,smokin,2
704,5w40ZYhbBMAlHYNDaVJIUu,party,2
705,5w40ZYhbBMAlHYNDaVJIUu,rule,2
706,5w40ZYhbBMAlHYNDaVJIUu,mistake,2
707,5w40ZYhbBMAlHYNDaVJIUu,brain,1
708,5w40ZYhbBMAlHYNDaVJIUu,post,1
709,4VzzRNHdAuJtia3nBr6s7L,daddy,13
710,4VzzRNHdAuJtia3nBr6s7L,baby,5
711,4VzzRNHdAuJtia3nBr6s7L,feel,5
712,4VzzRNHdAuJtia3nBr6s7L,back,4
713,4VzzRNHdAuJtia3nBr6s7L,gon,4
714,4VzzRNHdAuJtia3nBr6s7L,mom,4
715,4VzzRNHdAuJtia3nBr6s7L,break,4
716,4VzzRNHdAuJtia3nBr6s7L,cry,4
717,4VzzRNHdAuJtia3nBr6s7L,thing,3
718,4VzzRNHdAuJtia3nBr6s7L,go,3
719,4VzzRNHdAuJtia3nBr6s7L,night,3
720,4VzzRNHdAuJtia3nBr6s7L,mommy,3
721,4VzzRNHdAuJtia3nBr6s7L,move,3
722,4VzzRNHdAuJtia3nBr6s7L,make,3
723,4VzzRNHdAuJtia3nBr6s7L,pretty,3
724,0HqZX76SFLDz2aW8aiqi7G,bone,10
725,0HqZX76SFLDz2aW8aiqi7G,magic,9
726,0HqZX76SFLDz2aW8aiqi7G,patience,6
727,0HqZX76SFLDz2aW8aiqi7G,wane,6
728,0HqZX76SFLDz2aW8aiqi7G,soul,4
729,0HqZX76SFLDz2aW8aiqi7G,gimme,3
730,0HqZX76SFLDz2aW8aiqi7G,entertaining,3
731,0HqZX76SFLDz2aW8aiqi7G,throw,3
732,0HqZX76SFLDz2aW8aiqi7G,ahead,3
733,0HqZX76SFLDz2aW8aiqi7G,feel,3
734,0HqZX76SFLDz2aW8aiqi7G,control,3
735,0HqZX76SFLDz2aW8aiqi7G,lose,3
736,0HqZX76SFLDz2aW8aiqi7G,feeling,3
737,0HqZX76SFLDz2aW8aiqi7G,stone,3
738,0HqZX76SFLDz2aW8aiqi7G,entertain,3
739,1Px4BmMUy1UXP7YuAIBGMs,know,6
740,1Px4BmMUy1UXP7YuAIBGMs,burn,6
741,1Px4BmMUy1UXP7YuAIBGMs,fall,5
742,1Px4BmMUy1UXP7YuAIBGMs,rain,5
743,1Px4BmMUy1UXP7YuAIBGMs,fire,5
744,1Px4BmMUy1UXP7YuAIBGMs,set,5
745,1Px4BmMUy1UXP7YuAIBGMs,time,4
746,1Px4BmMUy1UXP7YuAIBGMs,win,4
747,1Px4BmMUy1UXP7YuAIBGMs,hear,3
748,1Px4BmMUy1UXP7YuAIBGMs,cry,3
749,1Px4BmMUy1UXP7YuAIBGMs,watch,3
750,1Px4BmMUy1UXP7YuAIBGMs,touch,3
751,1Px4BmMUy1UXP7YuAIBGMs,somethin,2
752,1Px4BmMUy1UXP7YuAIBGMs,side,2
753,1Px4BmMUy1UXP7YuAIBGMs,thing,2
754,26cvTWJq2E1QqN4jyH2OTU,kau,5
755,26cvTWJq2E1QqN4jyH2OTU,padamu,3
756,26cvTWJq2E1QqN4jyH2OTU,diriku,1
757,26cvTWJq2E1QqN4jyH2OTU,kutaruh,1
758,26cvTWJq2E1QqN4jyH2OTU,penggantimu,1
759,26cvTWJq2E1QqN4jyH2OTU,berpisahembe,1
760,4RvWPyQ5RL0ao9LPZeSouE,rule,6
761,4RvWPyQ5RL0ao9LPZeSouE,world,5
762,4RvWPyQ5RL0ao9LPZeSouE,forever,2
763,4RvWPyQ5RL0ao9LPZeSouE,pleasure,2
764,4RvWPyQ5RL0ao9LPZeSouE,freedom,2
765,4RvWPyQ5RL0ao9LPZeSouE,make,2
766,4RvWPyQ5RL0ao9LPZeSouE,last,2
767,4RvWPyQ5RL0ao9LPZeSouE,find,2
768,4RvWPyQ5RL0ao9LPZeSouE,turn,2
769,4RvWPyQ5RL0ao9LPZeSouE,lack,1
770,4RvWPyQ5RL0ao9LPZeSouE,marry,1
771,4RvWPyQ5RL0ao9LPZeSouE,indecision,1
772,4RvWPyQ5RL0ao9LPZeSouE,vision,1
773,4RvWPyQ5RL0ao9LPZeSouE,hand,1
774,4RvWPyQ5RL0ao9LPZeSouE,stand,1
775,68Dni7IE4VyPkTOH9mRWHr,save,20
776,68Dni7IE4VyPkTOH9mRWHr,time,13
777,68Dni7IE4VyPkTOH9mRWHr,shallow,10
778,68Dni7IE4VyPkTOH9mRWHr,bitch,8
779,68Dni7IE4VyPkTOH9mRWHr,fool,8
780,68Dni7IE4VyPkTOH9mRWHr,back,5
781,68Dni7IE4VyPkTOH9mRWHr,leave,4
782,68Dni7IE4VyPkTOH9mRWHr,deep,4
783,68Dni7IE4VyPkTOH9mRWHr,pussy,4
784,68Dni7IE4VyPkTOH9mRWHr,hoe,4
785,68Dni7IE4VyPkTOH9mRWHr,difference,3
786,68Dni7IE4VyPkTOH9mRWHr,lame,3
787,68Dni7IE4VyPkTOH9mRWHr,sister,3
788,68Dni7IE4VyPkTOH9mRWHr,niggas,3
789,68Dni7IE4VyPkTOH9mRWHr,love,3
790,1DmW5Ep6ywYwxc2HMT5BG6,tattoo,7
791,1DmW5Ep6ywYwxc2HMT5BG6,love,5
792,1DmW5Ep6ywYwxc2HMT5BG6,stick,4
793,1DmW5Ep6ywYwxc2HMT5BG6,walk,3
794,1DmW5Ep6ywYwxc2HMT5BG6,stuck,3
795,1DmW5Ep6ywYwxc2HMT5BG6,close,3
796,1DmW5Ep6ywYwxc2HMT5BG6,rain,3
797,1DmW5Ep6ywYwxc2HMT5BG6,fire,3
798,1DmW5Ep6ywYwxc2HMT5BG6,pain,3
799,1DmW5Ep6ywYwxc2HMT5BG6,time,2
800,1DmW5Ep6ywYwxc2HMT5BG6,star,2
801,1DmW5Ep6ywYwxc2HMT5BG6,angel,2
802,1DmW5Ep6ywYwxc2HMT5BG6,play,2
803,1DmW5Ep6ywYwxc2HMT5BG6,violin,2
804,1DmW5Ep6ywYwxc2HMT5BG6,cry,2
805,7MVIfkyzuUmQ716j8U7yGR,hace,4
806,7MVIfkyzuUmQ716j8U7yGR,quiero,4
807,7MVIfkyzuUmQ716j8U7yGR,feli,4
808,7MVIfkyzuUmQ716j8U7yGR,mejor,4
809,7MVIfkyzuUmQ716j8U7yGR,love,4
810,7MVIfkyzuUmQ716j8U7yGR,incondicional,4
811,7MVIfkyzuUmQ716j8U7yGR,amando,1
812,7MVIfkyzuUmQ716j8U7yGR,verno,1
813,7MVIfkyzuUmQ716j8U7yGR,voy,1
814,7MVIfkyzuUmQ716j8U7yGR,tren,1
815,7MVIfkyzuUmQ716j8U7yGR,siendo,1
816,7MVIfkyzuUmQ716j8U7yGR,amandoembe,1
817,3RA55zrRkyPK8Fd86hrMy8,ver,2
818,3RA55zrRkyPK8Fd86hrMy8,doble,1
819,3RA55zrRkyPK8Fd86hrMy8,espero,1
820,3RA55zrRkyPK8Fd86hrMy8,embed,1
821,6dgUya35uo964z7GZXM07g,write,5
822,6dgUya35uo964z7GZXM07g,nonsense,5
823,6dgUya35uo964z7GZXM07g,talkin,3
824,6dgUya35uo964z7GZXM07g,make,3
825,6dgUya35uo964z7GZXM07g,baby,3
826,6dgUya35uo964z7GZXM07g,honest,3
827,6dgUya35uo964z7GZXM07g,walk,3
828,6dgUya35uo964z7GZXM07g,arm,2
829,6dgUya35uo964z7GZXM07g,thinkin,2
830,6dgUya35uo964z7GZXM07g,cartwheel,2
831,6dgUya35uo964z7GZXM07g,stomach,2
832,6dgUya35uo964z7GZXM07g,forgot,2
833,6dgUya35uo964z7GZXM07g,feel,2
834,6dgUya35uo964z7GZXM07g,find,2
835,6dgUya35uo964z7GZXM07g,chill,2
836,5HR7yfhSCeoOHRQN05XnZQ,quisiera,5
837,5HR7yfhSCeoOHRQN05XnZQ,pedirte,5
838,5HR7yfhSCeoOHRQN05XnZQ,aqu,4
839,5HR7yfhSCeoOHRQN05XnZQ,cuerpo,3
840,5HR7yfhSCeoOHRQN05XnZQ,alma,3
841,5HR7yfhSCeoOHRQN05XnZQ,vuelvas,2
842,5HR7yfhSCeoOHRQN05XnZQ,quedar,1
843,5HR7yfhSCeoOHRQN05XnZQ,visto,1
844,5HR7yfhSCeoOHRQN05XnZQ,mejor,1
845,5HR7yfhSCeoOHRQN05XnZQ,extra,1
846,5HR7yfhSCeoOHRQN05XnZQ,devuelvas,1
847,5HR7yfhSCeoOHRQN05XnZQ,grupo,1
848,5HR7yfhSCeoOHRQN05XnZQ,frontera,1
849,5HR7yfhSCeoOHRQN05XnZQ,car,1
850,5HR7yfhSCeoOHRQN05XnZQ,devuelvasembe,1
851,2VzCjpKvPB1l1tqLndtAQa,solo,3
852,2VzCjpKvPB1l1tqLndtAQa,beso,2
853,2VzCjpKvPB1l1tqLndtAQa,comerme,1
854,2VzCjpKvPB1l1tqLndtAQa,interior,1
855,2VzCjpKvPB1l1tqLndtAQa,color,1
856,2VzCjpKvPB1l1tqLndtAQa,low,1
857,2VzCjpKvPB1l1tqLndtAQa,ticket,1
858,2VzCjpKvPB1l1tqLndtAQa,liveget,1
859,2VzCjpKvPB1l1tqLndtAQa,pluma,1
860,2VzCjpKvPB1l1tqLndtAQa,peso,1
861,2VzCjpKvPB1l1tqLndtAQa,ropa,1
862,2VzCjpKvPB1l1tqLndtAQa,azul,1
863,2VzCjpKvPB1l1tqLndtAQa,clase,1
864,2VzCjpKvPB1l1tqLndtAQa,sombra,1
865,2VzCjpKvPB1l1tqLndtAQa,imagino,1
866,65FftemJ1DbbZ45DUfHJXE,baby,9
867,65FftemJ1DbbZ45DUfHJXE,glow,9
868,65FftemJ1DbbZ45DUfHJXE,heart,4
869,65FftemJ1DbbZ45DUfHJXE,living,3
870,65FftemJ1DbbZ45DUfHJXE,system,3
871,65FftemJ1DbbZ45DUfHJXE,hope,3
872,65FftemJ1DbbZ45DUfHJXE,boy,1
873,65FftemJ1DbbZ45DUfHJXE,hear,1
874,65FftemJ1DbbZ45DUfHJXE,voice,1
875,65FftemJ1DbbZ45DUfHJXE,noise,1
876,65FftemJ1DbbZ45DUfHJXE,love,1
877,65FftemJ1DbbZ45DUfHJXE,time,1
878,65FftemJ1DbbZ45DUfHJXE,sleep,1
879,65FftemJ1DbbZ45DUfHJXE,night,1
880,65FftemJ1DbbZ45DUfHJXE,embe,1
881,4PMdq7Q7xOFrY424ZelZEb,sweet,10
882,4PMdq7Q7xOFrY424ZelZEb,play,9
883,4PMdq7Q7xOFrY424ZelZEb,radio,9
884,4PMdq7Q7xOFrY424ZelZEb,love,9
885,4PMdq7Q7xOFrY424ZelZEb,life,6
886,4PMdq7Q7xOFrY424ZelZEb,body,4
887,4PMdq7Q7xOFrY424ZelZEb,vitamin,4
888,4PMdq7Q7xOFrY424ZelZEb,lick,4
889,4PMdq7Q7xOFrY424ZelZEb,sing,4
890,4PMdq7Q7xOFrY424ZelZEb,venom,4
891,4PMdq7Q7xOFrY424ZelZEb,sugar,4
892,4PMdq7Q7xOFrY424ZelZEb,baby,4
893,4PMdq7Q7xOFrY424ZelZEb,find,3
894,4PMdq7Q7xOFrY424ZelZEb,finally,3
895,4PMdq7Q7xOFrY424ZelZEb,boy,2
896,4nrPB8O7Y7wsOCJdgXkthe,tipos,4
897,4nrPB8O7Y7wsOCJdgXkthe,persona,4
898,4nrPB8O7Y7wsOCJdgXkthe,que,4
899,4nrPB8O7Y7wsOCJdgXkthe,grande,4
900,4nrPB8O7Y7wsOCJdgXkthe,trague,1
901,4nrPB8O7Y7wsOCJdgXkthe,suena,1
902,4nrPB8O7Y7wsOCJdgXkthe,ven,1
903,4nrPB8O7Y7wsOCJdgXkthe,fotos,1
904,4nrPB8O7Y7wsOCJdgXkthe,mujere,1
905,4nrPB8O7Y7wsOCJdgXkthe,dura,1
906,4nrPB8O7Y7wsOCJdgXkthe,volviste,1
907,4nrPB8O7Y7wsOCJdgXkthe,mastique,1
908,4nrPB8O7Y7wsOCJdgXkthe,campe,1
909,4nrPB8O7Y7wsOCJdgXkthe,mortifique,1
910,4nrPB8O7Y7wsOCJdgXkthe,baby,1
911,58ge6dfP91o9oXMzq3XkIS,hand,4
912,58ge6dfP91o9oXMzq3XkIS,thigh,3
913,58ge6dfP91o9oXMzq3XkIS,flight,3
914,58ge6dfP91o9oXMzq3XkIS,minute,3
915,58ge6dfP91o9oXMzq3XkIS,drive,3
916,58ge6dfP91o9oXMzq3XkIS,imagination,3
917,58ge6dfP91o9oXMzq3XkIS,waitin,3
918,58ge6dfP91o9oXMzq3XkIS,side,3
919,58ge6dfP91o9oXMzq3XkIS,hour,3
920,58ge6dfP91o9oXMzq3XkIS,back,2
921,58ge6dfP91o9oXMzq3XkIS,middle,1
922,58ge6dfP91o9oXMzq3XkIS,adventure,1
923,58ge6dfP91o9oXMzq3XkIS,completely,1
924,58ge6dfP91o9oXMzq3XkIS,perfect,1
925,58ge6dfP91o9oXMzq3XkIS,place,1
926,0tgVpDi06FyKpA1z0VMD4v,find,4
927,0tgVpDi06FyKpA1z0VMD4v,perfect,4
928,0tgVpDi06FyKpA1z0VMD4v,baby,3
929,0tgVpDi06FyKpA1z0VMD4v,carry,3
930,0tgVpDi06FyKpA1z0VMD4v,tonight,3
931,0tgVpDi06FyKpA1z0VMD4v,song,3
932,0tgVpDi06FyKpA1z0VMD4v,favourite,3
933,0tgVpDi06FyKpA1z0VMD4v,love,3
934,0tgVpDi06FyKpA1z0VMD4v,kid,2
935,0tgVpDi06FyKpA1z0VMD4v,listenin,2
936,0tgVpDi06FyKpA1z0VMD4v,time,2
937,0tgVpDi06FyKpA1z0VMD4v,share,2
938,0tgVpDi06FyKpA1z0VMD4v,eye,2
939,0tgVpDi06FyKpA1z0VMD4v,deserve,2
940,0tgVpDi06FyKpA1z0VMD4v,girl,2
941,0pqnGHJpmpxLKifKRmU6WP,believer,18
942,0pqnGHJpmpxLKifKRmU6WP,pain,13
943,0pqnGHJpmpxLKifKRmU6WP,make,12
944,0pqnGHJpmpxLKifKRmU6WP,rain,8
945,0pqnGHJpmpxLKifKRmU6WP,thing,6
946,0pqnGHJpmpxLKifKRmU6WP,break,5
947,0pqnGHJpmpxLKifKRmU6WP,build,4
948,0pqnGHJpmpxLKifKRmU6WP,drive,3
949,0pqnGHJpmpxLKifKRmU6WP,love,3
950,0pqnGHJpmpxLKifKRmU6WP,life,3
951,0pqnGHJpmpxLKifKRmU6WP,bullet,3
952,0pqnGHJpmpxLKifKRmU6WP,vein,3
953,0pqnGHJpmpxLKifKRmU6WP,fly,3
954,0pqnGHJpmpxLKifKRmU6WP,take,2
955,0pqnGHJpmpxLKifKRmU6WP,blood,2
956,2RsTjad1nVUGrQmSoL1m8Y,back,12
